Day, Time, Sender Region, Receiver Region, Hop IP, Duration, Hop Count
Sun,14:13:11,Asia-Northeast-1,US-West-2,100.65.0.129,0,4
Sun,14:13:11,Asia-Northeast-1,US-West-2,203.83.223.76,174,5
Sun,14:13:11,Asia-Northeast-1,US-West-2,52.93.9.72,174,6
Sun,14:13:11,Asia-Northeast-1,US-West-2,52.93.9.63,173,7
Sun,14:13:11,Asia-Northeast-1,US-West-2,54.239.41.162,173,8
Sun,14:13:11,Asia-Northeast-1,US-West-2,54.239.52.128,174,9
Sun,14:13:11,Asia-Northeast-1,US-West-2,54.239.41.161,174,10
Sun,14:13:11,Asia-Northeast-1,US-West-2,54.239.43.43,175,11
Sun,14:13:11,Asia-Northeast-1,US-West-2,54.240.242.36,189,12
Sun,14:13:11,Asia-Northeast-1,US-West-2,54.240.242.153,174,13
Sun,14:13:11,Asia-Northeast-1,US-West-2,54.240.242.30,190,14
Sun,14:13:11,Asia-Northeast-1,US-West-2,54.240.242.147,175,15
Sun,14:13:11,Asia-Northeast-1,US-West-2,72.21.222.17,175,16
Sun,14:13:11,Asia-Northeast-1,US-West-2,100.64.16.42,175,17
Sun,14:13:11,Asia-Northeast-1,US-West-2,100.64.0.47,175,18
Sun,14:13:11,Asia-Northeast-1,US-West-2,100.64.2.8,175,19
Sun,14:13:11,Asia-Northeast-1,US-West-2,54.153.101.180,175,20
Sun,14:51:11,Asia-Northeast-1,US-West-2,175.41.128.208,15,1
Sun,14:51:11,Asia-Northeast-1,US-West-2,100.66.0.222,11,2
Sun,14:51:11,Asia-Northeast-1,US-West-2,100.66.0.93,18,3
Sun,14:51:11,Asia-Northeast-1,US-West-2,100.65.1.161,0,4
Sun,14:51:11,Asia-Northeast-1,US-West-2,203.83.223.18,174,5
Sun,14:51:11,Asia-Northeast-1,US-West-2,52.93.9.94,176,6
Sun,14:51:11,Asia-Northeast-1,US-West-2,52.93.9.173,173,7
Sun,14:51:11,Asia-Northeast-1,US-West-2,54.239.41.162,174,8
Sun,14:51:11,Asia-Northeast-1,US-West-2,54.239.52.128,173,9
Sun,14:51:11,Asia-Northeast-1,US-West-2,54.239.41.161,173,10
Sun,14:51:11,Asia-Northeast-1,US-West-2,54.239.43.43,174,11
Sun,14:51:11,Asia-Northeast-1,US-West-2,54.240.242.136,188,12
Sun,14:51:11,Asia-Northeast-1,US-West-2,54.240.242.33,174,13
Sun,14:51:11,Asia-Northeast-1,US-West-2,52.93.70.202,189,14
Sun,14:51:11,Asia-Northeast-1,US-West-2,54.240.242.67,175,15
Sun,14:51:11,Asia-Northeast-1,US-West-2,72.21.222.17,175,16
Sun,14:51:11,Asia-Northeast-1,US-West-2,100.64.16.156,175,17
Sun,14:51:11,Asia-Northeast-1,US-West-2,100.64.0.117,176,18
Sun,14:51:11,Asia-Northeast-1,US-West-2,100.64.2.68,176,19
Sun,14:51:11,Asia-Northeast-1,US-West-2,54.153.101.180,176,20
Sun,14:56:51,Asia-Northeast-1,US-West-2,175.41.128.206,21,1
Sun,14:56:51,Asia-Northeast-1,US-West-2,100.66.0.204,21,2
Sun,14:56:51,Asia-Northeast-1,US-West-2,100.66.0.103,22,3
Sun,14:56:51,Asia-Northeast-1,US-West-2,100.65.1.33,0,4
Sun,14:56:51,Asia-Northeast-1,US-West-2,203.83.223.76,174,5
Sun,14:56:51,Asia-Northeast-1,US-West-2,52.93.9.72,180,6
Sun,14:56:51,Asia-Northeast-1,US-West-2,52.93.9.19,175,7
Sun,14:56:51,Asia-Northeast-1,US-West-2,54.239.41.162,176,8
